playlist_url,year,track_id,track_name,track_popularity,album,artist_id,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,00cxhG668jV6gU6VK2FUVI,Acceptable in the 80's,58,I Created Disco,7CajNmpbOovFoOoasH2HaY,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",84,0.787,0.808,7,-5.454,1,0.0511,0.0143,0.257,0.0466,0.942,127.99,333680,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,3LGeYNY9aWQuBJovOOowqm,Outta My System (feat. T-Pain & JohntÃ¡ Austin),58,The Price Of Fame,7352aRY2mqSxBZwzUb6LmA,Bow Wow,"['dance pop', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",58,0.772,0.59,6,-6.957,1,0.183,0.0917,0,0.101,0.743,83.998,238267,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,6DbqCKweKwVkHgRv1CI53D,"Pop, Lock & Drop It - Video Edit",57,Notebook Paper,33wbkdcxtduHKY53LnI1Hf,Huey,"['dirty south rap', 'southern hip hop']",40,0.723,0.644,11,-6.863,0,0.222,0.00308,0,0.352,0.645,144.09,261027,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,06Vw2ZOhalTwEw4PhoGRSX,Proper Education - Radio Edit,57,Proper Education - EP,5sm0jQ1mq0dusiLtDJ2b4R,Eric Prydz,"['edm', 'electro house', 'house', 'pop dance', 'progressive house']",62,0.537,0.937,0,-4.543,1,0.0523,0.00102,0.035,0.0917,0.324,124.938,198567,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,3RGyFugqjQjlL8XX0NW8dZ,We Fly High,55,Hustler's P.O.M.E. (Product Of My Environment),6AMa1VFQ7qCi61tCRtVWXe,Jim Jones,"['gangster rap', 'harlem hip hop', 'pop rap', 'trap']",53,0.506,0.799,1,-6.58,1,0.38,0.0791,0,0.0929,0.461,120.405,236080,5
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,7BbZiTZdEF7enOkY6BmUV2,Home,54,Back Home,5Z1CCuBsyhEHngq3U5IraY,Westlife,['boy band'],67,0.551,0.554,10,-5.425,1,0.0278,0.409,0,0.087,0.172,122.021,206680,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,3QnEp4rluCxUwgpXT43jmC,Runaway Love,52,Release Therapy,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",74,0.405,0.721,1,-6.97,1,0.283,0.329,0,0.252,0.815,92.854,280680,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,7oyNjeXQ57dASDnqg8wbbl,Walk It Out,52,Twerking Hitz (Bonus Track Edition),0PGtMx1bsqoCHCy3MB3gXA,Unk,"['atl hip hop', 'dirty south rap']",43,0.794,0.777,1,-3.696,0,0.0813,0.0982,0,0.202,0.706,160.022,173040,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,37pFLuNVnAJQL9ysRoKTdy,Your Love Alone Is Not Enough (feat. Nina Persson),52,Send Away The Tigers,2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,"['britpop', 'permanent wave', 'rock', 'welsh rock']",52,0.344,0.921,2,-3.049,1,0.0459,0.00143,1.13E-05,0.38,0.396,126.766,235693,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,0JfAMd3xTqm7ZYhBmQjYzt,Do You Know? (The Ping Pong Song),52,Insomniac,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,"['dance pop', 'latin pop', 'mexican pop']",75,0.755,0.763,8,-4.328,1,0.0501,0.0513,0,0.0326,0.696,114.992,218053,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,6ZBJFWDYJSTQg54eDsqnkJ,Love Today,51,Life in Cartoon Motion,5MmVJVhhYKQ86izuGHzJYA,MIKA,['pop rock'],64,0.67,0.909,11,-4.95,0,0.067,0.0365,0.00407,0.11,0.544,124.461,235173,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,7KPTwEENcZ5r4KJ6FHmhLP,Home,48,It's Not Over....The Hits So Far,5P5FTygHyx2G57oszR3Wot,Daughtry,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",63,0.461,0.855,6,-3.235,1,0.0338,0.00416,7.14E-06,0.19,0.383,143.918,255253,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,1JwIBogbuZ4Yfb6nssXWa2,Stop Me (feat. Daniel Merriweather),47,Version,3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,['pop soul'],72,0.626,0.906,0,-4.334,1,0.0403,0.00128,8.52E-06,0.137,0.346,118.035,232947,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),83,Mail on Sunday,0jnsk9HBra6NMjO2oANoPY,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",76,0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,231400,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,005lwxGU1tms6HGELIcUv9,I Kissed A Girl,72,One Of The Boys,6jJ0s89eD6GaHleKKya26X,Katy Perry,['pop'],82,0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,179640,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3goSVuTt3fDYDP6kRnFwuL,Take A Bow,77,Good Girl Gone Bad: Reloaded,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",87,0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.082,229413,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,6IwKcFdiRQZOWeYNhUiWIv,No One,75,As I Am (Expanded Edition),3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,"['neo soul', 'pop', 'r&b']",75,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85E-06,0.134,0.167,90.04,253813,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,6ucR4KfvsBFWCMVFDvyKKl,Apologize,74,Shock Value,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,"['dance pop', 'pop', 'pop rap']",75,0.653,0.604,8,-6.017,1,0.0278,0.0292,0,0.097,0.101,118.016,184400,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,34ceTg8ChN5HjrqiIYCn9Q,Miss Independent,79,Year Of The Gentleman (Bonus Track Edition),21E3waRsmPlU7jZsS13rcj,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",77,0.673,0.683,1,-5.693,1,0.115,0.522,0,0.235,0.713,171.86,232000,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,5Lgcn7u07bHuqbOtXkN62u,With You,76,Exclusive (Expanded Edition),7bXgB6jMjp9ATFy66eO08Z,Chris Brown,"['pop rap', 'r&b', 'rap']",84,0.662,0.693,3,-4.298,1,0.0698,0.134,0,0.145,0.655,86.009,252120,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,26NX1wPt1TRCH536yocd6i,If I Were a Boy,68,I AM...SASHA FIERCE,6vWDO969PvNqNYHIOW5v0m,BeyoncÃ©,"['pop', 'r&b']",85,0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.354,0.427,90.007,249147,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,88,Viva La Vida or Death and All His Friends,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,"['permanent wave', 'pop']",86,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23E-06,0.109,0.417,138.015,242373,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,88,Graduation,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"['chicago rap', 'hip hop', 'rap']",89,0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,237507,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,84,Only By The Night,2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,"['modern rock', 'rock']",72,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",84,"Rise And Fall, Rage And Grace",5LfGQac0EIXyAN8aUwmNAQ,The Offspring,"['alternative metal', 'permanent wave', 'post-grunge', 'punk', 'rock', 'skate punk', 'socal pop punk']",75,0.55,0.917,0,-3.159,1,0.0638,0.00428,0,0.197,0.601,126.115,177827,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,82,Good Girl Gone Bad: Reloaded,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",87,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92E-05,0.0535,0.542,122.668,267080,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1ixbwbeBi5ufN4noUKmW5a,Paper Planes,80,Kala,0QJIPDAEDILuo8AIq3pMuU,M.I.A.,"['escape room', 'indietronica', 'new rave']",66,0.447,0.848,2,-6.175,1,0.222,0.033,7.46E-05,0.65,0.485,172.253,205200,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,6etwirSInfuJrSOlogS6Sh,American Boy,80,Shine,5T0MSzX9RC5NA6gAI6irSn,Estelle,"['neo soul', 'r&b']",63,0.693,0.729,0,-2.99,1,0.378,0.171,0,0.07,0.521,117.848,284733,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1jJci4qxiYcOHhQR247rEU,Kids,79,Oracular Spectacular,0SwO7SWeDHJijQ3XNS7xEE,MGMT,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",71,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4iz9lGMjU1lXS51oPmUmTe,Homecoming,83,Graduation,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"['chicago rap', 'hip hop', 'rap']",89,0.667,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.917,203493,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,0JiY190vktuhSGN6aqJdrt,So What,79,Funhouse (Expanded Edition),1KCSPY1glIKqW2TotWuXOR,P!nk,"['dance pop', 'pop']",79,0.534,0.87,11,-3.078,0,0.0425,0.000334,0,0.241,0.462,126.019,215160,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,5VGlqQANWDKJFl0MBG3sg2,Use Somebody,79,Only By The Night,2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,"['modern rock', 'rock']",72,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3NZJlJemX3mzjf56MqC5ML,Forever,79,Forever,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,"['pop rap', 'r&b', 'rap']",84,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4fixebDZAVToLbUCuEloa2,Womanizer,78,Circus (Deluxe Version),26dSoYclwsYLMAKD3tpOr4,Britney Spears,"['dance pop', 'pop']",78,0.724,0.695,11,-5.226,1,0.0622,0.073,0,0.0889,0.235,139,224400,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,2VOomzT6VavJOGBeySqaMc,Disturbia,80,Good Girl Gone Bad: Reloaded,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",87,0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,238627,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,5Ravsw8TmHN5wBiYPPYUFw,Right Now (Na Na Na),78,Freedom,0z4gvV4rjIZ9wHck67ucSV,Akon,['dance pop'],79,0.829,0.857,8,-4.194,0,0.152,0.26,0,0.415,0.586,137.979,240747,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),78,souljaboytellem.com,6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",66,0.736,0.74,0,-2.18,1,0.0786,0.515,0,0.0468,0.803,140.141,221933,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4ZPdLEztrlZqbJkgHNw54L,Good Life,78,Graduation,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"['chicago rap', 'hip hop', 'rap']",89,0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.487,82.962,207000,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1sTsuZTdANkiFd7T34H3nb,Human,77,Day & Age (Bonus Tracks),0C0XlULifJtAgn6ZNCW2eu,The Killers,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",75,0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,245373,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,28IEbk5a7twNTbUEvWslUb,Paralyzer,77,Them Vs. You Vs. Me (Deluxe Edition),0niJkG4tKkne3zwr7I8n9n,Finger Eleven,"['alternative metal', 'canadian rock', 'funk metal', 'nu metal', 'post-grunge']",58,0.644,0.939,11,-3.486,0,0.0456,0.157,0,0.233,0.861,106.031,208107,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3aQz0z86zrKjd1mcZlonxE,Infinity 2008 - Klaas Vocal Edit,77,Infinity 2008,4ME85YvMUi1hdqhbind7gy,Guru Josh Project,"['acid house', 'pop house']",56,0.498,0.862,7,-6.02,0,0.0589,0.000313,0.00941,0.352,0.47,128.034,192294,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,2aEuXA1KswHlCGPOuPmCOW,Touch My Body,77,E=MC2,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,"['dance pop', 'pop', 'urban contemporary']",76,0.714,0.665,4,-7.736,0,0.0509,0.0996,0,0.226,0.842,78.515,204733,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3Pzh926pXggbMe2ZpXyMV7,Ain't No Rest for the Wicked,77,Cage The Elephant (Expanded Edition),26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",71,0.636,0.849,0,-7.075,1,0.106,0.0438,0,0.372,0.917,156.036,175493,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3jlbL2OTD5YmIunYzgQTAN,Live Your Life,77,Paper Trail,4OBJLual30L7gRl5UkeRcT,T.I.,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",72,0.375,0.862,11,-3.363,0,0.255,0.071,0,0.211,0.478,159.841,338853,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1oHClQEgDmmbcEx12Kc5nZ,4 Minutes (feat. Justin Timberlake & Timbaland),76,Celebration (double disc version),6tbjWDEIzxoDsBA1FuhfPW,Madonna,"['dance pop', 'pop']",79,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,189693,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,5rX6C5QVvvZB7XckETNych,All Summer Long,76,Rock n Roll Jesus,7dOBabd5O4CvKrg4iriHTM,Kid Rock,['nu metal'],65,0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,297587,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4NOZ35Dhucr6UlVyLOtktd,Dangerous,75,Not 4 Sale,5P2rwRBgIN450RaJxdjYdA,Kardinal Offishall,['canadian old school hip hop'],58,0.949,0.79,8,-5.957,1,0.0756,0.00437,0,0.0816,0.807,117.002,246053,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4E6cwWJWZw2zWf7VFbH7wf,Love Song,75,Little Voice,2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,"['acoustic pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",63,0.583,0.786,2,-3.142,0,0.0301,0.0208,0,0.188,0.573,123.055,258827,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4LloVtxNZpeh7q7xdi1DQc,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",74,Where the Light Is: John Mayer Live In Los Angeles,0hEurMDQu99nJRq8pTxO14,John Mayer,"['neo mellow', 'singer-songwriter']",75,0.315,0.296,5,-13.262,1,0.0315,0.771,0,0.702,0.435,173.509,263573,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,2VEsmoek0sol9MnJFyoG9e,Burnin' Up,74,A Little Bit Longer,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,"['boy band', 'pop']",77,0.667,0.954,2,-3.462,1,0.0817,0.0296,0,0.331,0.807,114.03,175093,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),74,Here I Stand,23zg3TcAtWQy7J6upgbUnj,USHER,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",77,0.573,0.712,0,-5.976,1,0.0732,0.0572,0,0.167,0.346,140.012,259720,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3B3eOgLJSqPEA0RfboIQVM,Skinny Love,74,"For Emma, Forever Ago",4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']",74,0.592,0.263,4,-14.029,0,0.0568,0.845,5.68E-06,0.127,0.109,76.366,238520,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,21pySLskKIKrhDziCX5ojQ,When I Grow Up,74,Doll Domination (Deluxe),6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,"['dance pop', 'girl group', 'pop']",67,0.671,0.685,11,-5.762,0,0.05,0.00165,0,0.398,0.368,118.449,245680,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1IAzD1muglOxOcPbUHs70R,Whatever You Like,76,Paper Trail,4OBJLual30L7gRl5UkeRcT,T.I.,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",72,0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,249533,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1jUA4rb6ZCv4gby4YU53xq,No Air (feat. Chris Brown),74,Jordin Sparks,2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,"['dance pop', 'pop', 'post-teen pop']",60,0.466,0.759,8,-4.978,0,0.199,0.0521,0,0.0587,0.328,160.033,264373,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3wKKkGVn7cVSfgPeYYIiXG,Kiss Kiss (feat. T-Pain),73,Exclusive (Expanded Edition),7bXgB6jMjp9ATFy66eO08Z,Chris Brown,"['pop rap', 'r&b', 'rap']",84,0.729,0.658,10,-3.386,0,0.225,0.0506,0,0.0693,0.551,140.043,250667,3
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1uigwk5hNV84zRd5YQQRTk,Pocketful of Sunshine,73,Pocketful Of Sunshine,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,"['dance pop', 'pop', 'post-teen pop']",64,0.721,0.88,9,-3.896,0,0.0454,0.191,0,0.0769,0.655,110.021,202907,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,73,One Of The Boys,6jJ0s89eD6GaHleKKya26X,Katy Perry,['pop'],82,0.706,0.841,7,-3.956,1,0.0418,7.95E-05,0,0.0688,0.861,132.032,220227,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4P7VFiaZb3xrXoqGwZXC3J,Lollipop,73,Tha Carter III,55Aa2cqylxrFIXC767Z865,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",84,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,299333,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,7iu0WYLdo4yksKf3seaxzI,Hate That I Love You,73,Good Girl Gone Bad: Reloaded,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",87,0.637,0.73,5,-5.38,0,0.0874,0.323,0,0.0981,0.732,93.867,218947,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,56pHllZT7QOacB0bP56ofx,Chasing Pavements,72,19,4dpARuHxo51G3z768sgnrY,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",83,0.616,0.47,5,-6.092,0,0.0253,0.291,0,0.111,0.325,80.03,210507,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3AydAydLzyyZutA0375XIz,A-Punk,72,Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,"['baroque pop', 'chamber pop', 'garage rock', 'indie rock', 'indietronica', 'modern rock', 'stomp and holler']",64,0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,137760,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3pxCXv0NACYfYnLjFcQW5D,Addicted,71,Saving Abel,2AVVj8ezW2mJ0v8u7XydiF,Saving Abel,"['alternative metal', 'nu metal', 'post-grunge']",53,0.512,0.864,7,-4.146,1,0.0338,0.000821,0,0.0982,0.527,138.018,222827,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,0F2BxpbxH8Yc3pLub48hrb,Pjanoo - Radio Edit,71,Pjanoo,5sm0jQ1mq0dusiLtDJ2b4R,Eric Prydz,"['edm', 'electro house', 'house', 'pop dance', 'progressive house']",62,0.605,0.874,7,-4.949,0,0.0295,0.000563,0.812,0.112,0.836,125.99,157432,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,6ScJMrlpiLfZUGtWp4QIVt,A Milli,73,Tha Carter III,55Aa2cqylxrFIXC767Z865,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",84,0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486,221840,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1mvZErZBp7WZT3HfGBykao,Cry for You,71,Dancing Shoes,6VX2R9L0O0d6qPvqGuIH7b,September,"['swedish electropop', 'swedish pop']",53,0.767,0.881,9,-3.988,1,0.0301,0.00133,0.000139,0.0551,0.961,130.018,209800,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3AjyOYxBv8bByfBtG5o9dP,See You Again,71,Meet Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,['pop'],85,0.692,0.911,9,-5.098,0,0.177,0.015,7.71E-05,0.112,0.8,138.975,190453,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4wCD0qOFNRu1Q6O3N6ycm4,Crush,70,David Archuleta,2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,"['idol', 'lds youth', 'post-teen pop']",53,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.20E-05,0.0719,0.487,162.084,213520,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,0rFOs9paloAvEtzwDX1Kmc,Bubbly,70,Coco,6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,"['dance pop', 'neo mellow', 'pop']",67,0.697,0.474,9,-6.663,1,0.0351,0.603,0,0.11,0.249,127.904,196280,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,5619Ojc6t9evEEs3B7Drhe,Shake It,69,Metro Station,7vXwfZyDp3spzIVNXDaTPN,Metro Station,"['electropowerpop', 'neon pop punk', 'pixie', 'pop punk']",51,0.618,0.955,4,-3.836,1,0.0798,0.00221,3.09E-06,0.486,0.79,150.034,179947,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,7dltD9eEX7X1zk8JJ9BS0e,Superstar (feat. Matthew Santos),69,Lupe Fiasco's The Cool,01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",64,0.572,0.822,11,-6.015,0,0.361,0.207,0,0.359,0.472,94.812,289000,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,2XbfY2O2v3xwedUJ0J2kkr,Closer,69,Year Of The Gentleman (Bonus Track Edition),21E3waRsmPlU7jZsS13rcj,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",77,0.711,0.753,4,-6.461,0,0.0766,0.028,2.96E-05,0.152,0.588,126.051,234360,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,6pTg4H8juKV9iSzrcVUbM3,Dance Wiv Me - Radio Edit,68,Tongue N' Cheek (Dirtee Deluxe Edition),0gusqTJKxtU1UTmNRMHZcv,Dizzee Rascal,"['grime', 'instrumental grime']",60,0.878,0.746,11,-4.281,1,0.0451,0.0476,0,0.154,0.792,111.996,204093,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,0OYcEfskah1egYHjYRvbg1,Shadow of the Day,68,Minutes to Midnight,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",83,0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007,290360,4
